txn_id,merchant_id,timestamp,amount,hour_of_day,is_odd_hour,billing_city,shipping_city,location_mismatch,device_type,new_device_flag,velocity_last_hour,amount_deviation_ratio,is_fraud
T10228,M108,2026-08-10T20:20:27.752740,1518.15,20,1,Ahmedabad,Pune,1,mobile,0,1,1.01,0
T10229,M124,2026-08-24T16:41:04.752750,634.72,16,0,Mumbai,Delhi,1,mobile,0,2,1.27,0
T10230,M113,2026-08-15T06:20:05.752758,24454.3,6,0,Mumbai,Hyderabad,1,mobile,0,4,1.22,0
T10231,M130,2026-09-05T09:12:04.752766,2764.42,9,0,Bhubaneswar,Hyderabad,1,desktop,0,3,1.84,0
T10232,M124,2026-08-14T15:01:16.752774,315.49,15,0,Jaipur,Ahmedabad,1,desktop,1,1,0.63,0
T10233,M120,2026-09-05T09:04:20.752783,2762.39,9,0,Pune,Kolkata,1,mobile,0,1,0.92,0
T10234,M116,2026-08-18T20:27:16.752791,4447.97,20,0,Bengaluru,Hyderabad,1,desktop,0,1,1.48,0
T10235,M135,2026-08-23T18:28:24.752799,2370.79,18,0,Pune,Chennai,1,desktop,0,4,0.79,0
T10236,M110,2026-08-27T13:32:29.752806,21358.54,13,0,Ahmedabad,Bengaluru,1,tablet,1,8,1.07,1
T10237,M104,2026-08-31T16:50:03.752816,15321.18,16,0,Mumbai,Kolkata,1,mobile,0,2,0.77,0
T10238,M100,2026-08-02T14:37:36.752824,306.81,14,0,Bhubaneswar,Ahmedabad,1,tablet,0,1,0.61,0
T10239,M100,2026-07-23T19:17:14.752833,493.04,19,0,Chennai,Jaipur,1,desktop,0,1,0.99,0
T10240,M111,2026-07-28T04:28:59.752840,28488.46,4,0,Bhubaneswar,Jaipur,1,desktop,0,2,1.42,0
T10241,M123,2026-08-11T16:51:22.752849,6078.8,16,0,Hyderabad,Hyderabad,0,desktop,0,1,0.76,0
T10242,M102,2026-07-27T12:44:09.752858,1016.52,12,0,Mumbai,Bengaluru,1,mobile,0,1,0.68,0
T10243,M136,2026-09-02T15:23:46.752866,1827.34,15,0,Jaipur,Mumbai,1,mobile,1,1,1.22,0
T10244,M130,2026-08-05T03:38:55.752874,1725.83,3,0,Jaipur,Bhubaneswar,1,tablet,1,1,1.15,0
T10245,M113,2026-08-20T11:44:47.752882,20906.93,11,0,Kolkata,Delhi,1,desktop,0,1,1.05,0
T10246,M124,2026-08-24T20:36:10.752890,642.94,20,0,Bengaluru,Delhi,1,tablet,0,2,1.29,0
T10247,M114,2026-09-01T16:55:36.752900,391.31,16,0,Bhubaneswar,Bhubaneswar,0,tablet,0,1,0.78,0
T10248,M117,2026-08-30T00:41:59.752909,2196.14,0,0,Kolkata,Kolkata,0,mobile,0,1,1.46,0
T10249,M139,2026-08-06T07:56:31.752917,1467.55,7,1,Delhi,Delhi,0,desktop,0,1,0.98,0
T10250,M124,2026-08-07T08:45:24.752925,443.85,8,0,Ahmedabad,Pune,1,desktop,0,1,0.89,0
T10251,M135,2026-08-18T22:07:08.752933,3403.63,22,0,Delhi,Mumbai,1,mobile,0,1,1.13,0
T10252,M120,2026-09-02T22:06:16.752941,2251.2,22,0,Delhi,Jaipur,1,mobile,0,1,0.75,0
T10253,M108,2026-08-05T01:06:47.752949,1829.08,1,1,Ahmedabad,Bengaluru,1,mobile,0,1,1.22,0
T10254,M104,2026-08-09T12:32:27.752957,19935.71,12,0,Bhubaneswar,Bhubaneswar,0,mobile,0,1,1.0,0
T10255,M125,2026-08-08T02:51:39.752966,650.5,2,1,Kolkata,Pune,1,desktop,0,1,1.3,1
T10256,M138,2026-07-29T14:23:47.752974,415.26,14,0,Ahmedabad,Pune,1,mobile,1,4,0.83,0
T10257,M131,2026-08-19T22:44:52.752984,758.39,22,1,Pune,Kolkata,1,desktop,0,2,1.52,0
T10258,M136,2026-08-01T16:35:02.752992,869.4,16,0,Jaipur,Mumbai,1,tablet,0,1,0.58,0
T10259,M118,2026-09-01T08:18:48.753001,362.44,8,1,Kolkata,Ahmedabad,1,mobile,0,1,0.72,0
T10260,M127,2026-08-30T07:08:27.753009,13746.41,7,0,Bhubaneswar,Kolkata,1,tablet,1,1,0.69,0
T10261,M134,2026-07-24T18:38:04.753017,3914.86,18,0,Pune,Jaipur,1,tablet,0,1,1.3,0
T10262,M122,2026-07-31T01:35:54.753026,463.7,1,1,Kolkata,Pune,1,desktop,0,1,0.93,0
T10263,M133,2026-08-19T01:54:34.753035,2711.81,1,0,Bhubaneswar,Hyderabad,1,desktop,0,1,0.9,0
T10264,M132,2026-07-30T07:25:50.753043,474.94,7,0,Kolkata,Delhi,1,mobile,0,2,0.95,0
T10265,M121,2026-08-14T02:18:03.753051,21475.86,2,0,Jaipur,Ahmedabad,1,desktop,0,1,1.07,0
T10266,M120,2026-07-26T06:03:49.753059,2320.53,6,0,Pune,Delhi,1,tablet,1,2,0.77,0
T10267,M133,2026-07-31T11:03:09.753069,5079.44,11,0,Pune,Jaipur,1,desktop,0,4,1.69,0
T10268,M111,2026-08-01T00:57:23.753077,124449.74,0,0,Hyderabad,Ahmedabad,1,tablet,0,1,6.22,0
T10269,M117,2026-08-28T12:19:21.753086,1006.96,12,0,Delhi,Bhubaneswar,1,mobile,0,2,0.67,0
T10270,M112,2026-08-14T04:53:05.753094,2174.69,4,0,Pune,Bhubaneswar,1,desktop,0,1,1.45,0
T10271,M129,2026-08-21T23:04:46.753102,695.66,23,1,Chennai,Bhubaneswar,1,tablet,0,1,1.39,0
T10272,M119,2026-07-28T16:03:19.753110,10009.62,16,0,Kolkata,Bhubaneswar,1,mobile,0,1,1.25,0
T10273,M134,2026-08-25T15:42:28.753118,4684.4,15,0,Bengaluru,Jaipur,1,mobile,0,1,1.56,0
T10274,M128,2026-08-22T01:27:53.753126,114691.02,1,1,Kolkata,Jaipur,1,tablet,0,1,5.73,1
T10275,M128,2026-08-15T17:10:34.753135,22493.86,17,0,Bhubaneswar,Mumbai,1,mobile,0,1,1.12,0
T10276,M110,2026-08-29T21:25:41.753143,7292.55,21,0,Jaipur,Jaipur,0,mobile,0,1,0.36,0
T10277,M123,2026-08-18T07:19:34.753153,9396.68,7,1,Mumbai,Ahmedabad,1,tablet,0,1,1.17,0
T10278,M115,2026-08-06T10:39:21.753161,8578.51,10,0,Delhi,Ahmedabad,1,mobile,0,2,1.07,0
T10279,M137,2026-08-25T10:41:55.753171,2782.54,10,0,Bhubaneswar,Kolkata,1,mobile,0,1,0.93,0
T10280,M103,2026-08-19T15:59:05.753181,403.82,15,0,Pune,Chennai,1,desktop,1,1,0.81,0
T10281,M106,2026-07-29T13:46:21.753190,630.96,13,0,Kolkata,Mumbai,1,desktop,0,3,1.26,0
T10282,M115,2026-07-30T02:11:09.753199,6556.7,2,0,Kolkata,Ahmedabad,1,mobile,0,1,0.82,0
T10283,M128,2026-07-26T15:46:58.753208,5417.38,15,0,Delhi,Kolkata,1,tablet,0,2,0.27,0
T10284,M129,2026-08-15T16:24:46.753216,493.43,16,0,Delhi,Ahmedabad,1,tablet,0,1,0.99,0
T10285,M134,2026-08-11T07:10:21.753224,3074.68,7,1,Kolkata,Hyderabad,1,desktop,0,1,1.02,0
T10286,M136,2026-07-29T07:57:11.753232,867.3,7,1,Mumbai,Mumbai,0,mobile,0,1,0.58,0
T10287,M110,2026-08-13T09:56:07.753242,16277.34,9,0,Kolkata,Hyderabad,1,tablet,1,3,0.81,0
T10288,M117,2026-07-27T12:32:56.753250,1242.98,12,0,Bengaluru,Mumbai,1,desktop,0,1,0.83,0
T10289,M127,2026-08-23T19:29:44.753258,14985.42,19,0,Delhi,Mumbai,1,mobile,0,1,0.75,0
T10290,M128,2026-07-23T10:37:12.753266,27330.95,10,0,Kolkata,Bengaluru,1,desktop,0,1,1.37,0
T10291,M106,2026-07-28T00:02:18.753274,509.29,0,1,Chennai,Bengaluru,1,desktop,0,2,1.02,0
T10292,M109,2026-07-26T07:30:19.753282,18975.38,7,1,Ahmedabad,Pune,1,tablet,0,1,0.95,1
T10293,M139,2026-08-25T07:42:27.753291,1485.09,7,1,Hyderabad,Delhi,1,mobile,0,1,0.99,0
T10294,M122,2026-08-12T20:04:26.753298,456.72,20,1,Delhi,Hyderabad,1,tablet,0,1,0.91,0
T10295,M101,2026-09-02T03:39:57.753306,3605.28,3,1,Chennai,Hyderabad,1,tablet,0,1,1.2,0
T10296,M103,2026-08-30T00:59:42.753314,898.62,0,1,Delhi,Hyderabad,1,desktop,0,1,1.8,1
T10297,M100,2026-08-09T12:30:35.753324,202.32,12,0,Bengaluru,Kolkata,1,tablet,0,1,0.4,0
T10298,M130,2026-08-29T09:20:33.753332,10949.99,9,0,Mumbai,Kolkata,1,tablet,0,1,7.3,0
T10299,M127,2026-08-26T01:28:07.753341,24712.42,1,0,Jaipur,Jaipur,0,tablet,0,1,1.24,0
T10300,M113,2026-08-31T05:15:29.753349,23986.0,5,0,Delhi,Chennai,1,tablet,1,1,1.2,0
T10301,M115,2026-07-27T04:14:42.753358,10358.09,4,0,Delhi,Ahmedabad,1,tablet,0,1,1.29,0
T10302,M111,2026-07-28T18:57:40.753366,181709.18,18,0,Pune,Jaipur,1,tablet,0,2,9.09,0
T10303,M108,2026-08-28T09:21:10.753375,1525.91,9,1,Chennai,Delhi,1,mobile,0,1,1.02,0
T10304,M116,2026-08-26T13:43:00.753383,4665.83,13,0,Jaipur,Pune,1,mobile,0,1,1.56,0
T10305,M116,2026-08-29T12:47:36.753392,2736.7,12,0,Bhubaneswar,Delhi,1,mobile,0,2,0.91,0
T10306,M100,2026-08-03T20:43:23.753401,682.38,20,0,Bengaluru,Mumbai,1,tablet,0,2,1.36,0
T10307,M114,2026-08-07T14:43:35.753411,554.21,14,0,Pune,Chennai,1,mobile,0,1,1.11,0
T10308,M103,2026-07-31T16:45:04.753419,3571.07,16,0,Ahmedabad,Chennai,1,desktop,0,1,7.14,0
T10309,M112,2026-08-06T03:31:58.753428,2212.37,3,0,Chennai,Bhubaneswar,1,mobile,0,1,1.47,0
T10310,M112,2026-08-27T13:10:53.753436,2322.31,13,0,Mumbai,Kolkata,1,mobile,0,1,1.55,0
T10311,M100,2026-08-08T06:07:24.753444,2692.73,6,1,Chennai,Delhi,1,mobile,0,1,5.39,1
T10312,M103,2026-07-29T21:40:37.753453,478.91,21,1,Jaipur,Kolkata,1,tablet,0,3,0.96,1
T10313,M137,2026-07-27T15:09:19.753461,2485.03,15,0,Kolkata,Delhi,1,tablet,0,1,0.83,0
T10314,M115,2026-08-06T03:37:37.753469,7807.92,3,0,Pune,Pune,0,desktop,0,1,0.98,0
T10315,M137,2026-07-28T06:45:45.753477,4041.37,6,1,Bengaluru,Ahmedabad,1,desktop,0,1,1.35,0
T10316,M113,2026-08-13T22:19:17.753485,17751.18,22,0,Bengaluru,Chennai,1,tablet,0,1,0.89,0
T10317,M120,2026-07-30T04:36:35.753495,3879.18,4,0,Hyderabad,Pune,1,desktop,0,1,1.29,0
T10318,M111,2026-07-24T12:00:47.753503,35004.21,12,0,Jaipur,Hyderabad,1,mobile,0,1,1.75,0
T10319,M100,2026-07-25T23:38:59.753511,383.56,23,1,Hyderabad,Bengaluru,1,mobile,0,2,0.77,0
T10320,M105,2026-08-20T06:15:23.753519,4685.1,6,0,Delhi,Hyderabad,1,tablet,0,1,0.23,0
T10321,M121,2026-07-28T22:33:18.753528,77186.4,22,0,Bengaluru,Bhubaneswar,1,desktop,0,2,3.86,0
T10322,M127,2026-07-31T09:08:05.753536,9373.51,9,0,Ahmedabad,Bengaluru,1,mobile,0,1,0.47,0
T10323,M131,2026-08-11T23:48:20.753545,847.23,23,1,Ahmedabad,Mumbai,1,mobile,0,1,1.69,0
T10324,M133,2026-08-04T02:04:41.753552,1528.71,2,0,Kolkata,Pune,1,desktop,0,1,0.51,0
T10325,M132,2026-08-07T14:29:46.753561,236.38,14,0,Bengaluru,Mumbai,1,desktop,0,1,0.47,0
T10326,M117,2026-07-25T20:03:49.753568,1744.17,20,0,Bhubaneswar,Hyderabad,1,mobile,0,1,1.16,0
T10327,M103,2026-08-29T01:58:56.753578,289.24,1,1,Hyderabad,Bhubaneswar,1,desktop,0,1,0.58,0
T10328,M111,2026-08-03T11:24:07.753586,7887.66,11,0,Bhubaneswar,Mumbai,1,tablet,1,2,0.39,0
T10329,M136,2026-08-01T03:06:29.753594,903.12,3,1,Ahmedabad,Jaipur,1,desktop,0,1,0.6,0
T10330,M138,2026-08-02T14:43:51.753602,726.26,14,0,Bhubaneswar,Hyderabad,1,mobile,0,1,1.45,0
T10331,M120,2026-07-25T21:11:15.753610,26253.25,21,0,Bengaluru,Delhi,1,tablet,1,3,8.75,1
T10332,M125,2026-08-20T10:33:32.753622,636.49,10,0,Bengaluru,Kolkata,1,tablet,0,4,1.27,0
T10333,M135,2026-08-25T15:51:23.753631,3603.16,15,0,Bhubaneswar,Pune,1,mobile,0,1,1.2,0
T10334,M118,2026-07-29T04:10:17.753640,505.26,4,1,Bhubaneswar,Kolkata,1,tablet,0,1,1.01,1
T10335,M139,2026-08-02T17:09:41.753649,1532.35,17,0,Delhi,Ahmedabad,1,mobile,0,1,1.02,0
T10336,M120,2026-07-31T03:24:10.753657,978.88,3,0,Pune,Ahmedabad,1,mobile,0,1,0.33,0
T10337,M116,2026-08-30T04:44:41.753667,672.73,4,1,Mumbai,Mumbai,0,desktop,0,1,0.22,0
T10338,M126,2026-08-15T22:16:55.753674,3822.2,22,1,Ahmedabad,Bhubaneswar,1,tablet,0,2,1.27,0
T10339,M102,2026-08-06T07:23:36.753683,6005.38,7,1,Delhi,Delhi,0,desktop,0,1,4.0,0
T10340,M135,2026-09-04T14:11:25.753691,4079.49,14,0,Ahmedabad,Mumbai,1,desktop,0,4,1.36,0
T10341,M110,2026-07-25T14:11:49.753700,19000.75,14,0,Hyderabad,Hyderabad,0,desktop,0,1,0.95,0
T10342,M116,2026-08-24T01:27:08.753708,23021.13,1,1,Ahmedabad,Bengaluru,1,mobile,0,1,7.67,1
T10343,M138,2026-08-15T07:25:23.753717,644.42,7,1,Mumbai,Hyderabad,1,mobile,1,1,1.29,1
T10344,M107,2026-08-06T23:03:27.753754,549.06,23,1,Chennai,Delhi,1,tablet,0,1,1.1,1
T10345,M123,2026-08-01T01:11:05.753763,4475.42,1,1,Chennai,Ahmedabad,1,desktop,0,1,0.56,0
T10346,M109,2026-08-28T12:13:02.753772,18809.24,12,0,Jaipur,Kolkata,1,tablet,0,1,0.94,0
T10347,M133,2026-08-12T07:32:30.753782,2489.12,7,0,Ahmedabad,Bhubaneswar,1,mobile,0,1,0.83,0
T10348,M102,2026-08-16T08:47:26.753792,847.58,8,1,Bhubaneswar,Bengaluru,1,mobile,0,4,0.57,1
T10349,M110,2026-08-02T06:40:11.753801,15824.88,6,1,Bengaluru,Mumbai,1,desktop,0,1,0.79,0
T10350,M109,2026-09-01T11:36:23.753810,14192.88,11,0,Delhi,Delhi,0,desktop,0,1,0.71,0
T10351,M133,2026-08-14T05:35:30.753818,2407.64,5,0,Mumbai,Bhubaneswar,1,tablet,0,1,0.8,0
T10352,M109,2026-08-19T11:55:47.753827,8522.57,11,0,Delhi,Bhubaneswar,1,mobile,1,2,0.43,0
T10353,M126,2026-08-04T19:32:29.753836,1938.52,19,1,Ahmedabad,Bhubaneswar,1,tablet,0,1,0.65,0
T10354,M139,2026-08-21T12:56:05.753844,1243.87,12,0,Pune,Hyderabad,1,mobile,1,2,0.83,1
T10355,M101,2026-08-08T09:26:33.753852,1896.81,9,0,Chennai,Chennai,0,desktop,1,2,0.63,0
T10356,M114,2026-07-29T12:22:13.753860,397.07,12,0,Pune,Chennai,1,tablet,0,1,0.79,0
T10357,M113,2026-09-05T08:01:34.753870,32542.72,8,0,Ahmedabad,Jaipur,1,desktop,0,2,1.63,0
T10358,M119,2026-08-26T10:30:29.753878,6273.71,10,0,Bhubaneswar,Mumbai,1,mobile,0,1,0.78,0
T10359,M115,2026-07-24T14:19:50.753886,7926.25,14,0,Pune,Hyderabad,1,desktop,0,1,0.99,0
T10360,M107,2026-08-25T01:25:32.753894,689.52,1,1,Bengaluru,Ahmedabad,1,tablet,0,1,1.38,1
T10361,M116,2026-08-28T08:24:10.753903,3221.09,8,1,Delhi,Chennai,1,mobile,0,1,1.07,0
T10362,M113,2026-09-02T14:24:24.753910,21022.93,14,0,Kolkata,Jaipur,1,mobile,1,3,1.05,0
T10363,M130,2026-09-05T05:47:32.753919,1921.59,5,0,Bengaluru,Bhubaneswar,1,mobile,0,1,1.28,0
T10364,M117,2026-08-12T13:34:14.753927,2428.24,13,0,Hyderabad,Ahmedabad,1,desktop,0,1,1.62,0
T10365,M106,2026-07-23T08:21:37.753935,261.5,8,1,Pune,Jaipur,1,tablet,0,1,0.52,0
T10366,M130,2026-07-26T02:10:32.753943,1250.93,2,0,Chennai,Chennai,0,tablet,1,2,0.83,0
T10367,M109,2026-08-17T02:29:26.753952,25513.31,2,1,Mumbai,Bhubaneswar,1,desktop,0,1,1.28,0
T10368,M131,2026-08-06T08:12:15.753961,487.67,8,1,Mumbai,Bhubaneswar,1,tablet,0,8,0.98,1
T10369,M114,2026-08-25T07:25:06.753971,707.91,7,1,Ahmedabad,Pune,1,tablet,0,1,1.42,0
T10370,M135,2026-07-31T18:50:18.753979,2632.25,18,0,Jaipur,Bengaluru,1,tablet,0,3,0.88,0
T10371,M114,2026-08-28T02:52:02.753987,717.14,2,1,Kolkata,Pune,1,desktop,0,1,1.43,1
T10372,M130,2026-07-25T14:20:17.753995,2030.41,14,0,Delhi,Ahmedabad,1,mobile,1,1,1.35,0
T10373,M119,2026-08-12T01:06:17.754003,4847.37,1,1,Bengaluru,Bengaluru,0,mobile,1,1,0.61,0
T10374,M129,2026-07-29T22:40:05.754011,371.5,22,1,Ahmedabad,Pune,1,tablet,0,5,0.74,0
T10375,M128,2026-08-05T06:28:59.754019,31599.84,6,1,Bengaluru,Bhubaneswar,1,mobile,0,1,1.58,0
T10376,M139,2026-08-13T01:06:37.754027,1092.39,1,1,Kolkata,Mumbai,1,mobile,0,1,0.73,1
T10377,M120,2026-08-28T17:35:29.754036,2092.84,17,0,Hyderabad,Mumbai,1,tablet,0,1,0.7,0
T10378,M122,2026-08-07T03:24:49.754044,635.63,3,1,Bengaluru,Delhi,1,mobile,0,1,1.27,0
T10379,M138,2026-08-17T10:26:28.754052,642.5,10,0,Bengaluru,Pune,1,desktop,0,1,1.28,0
T10380,M125,2026-07-23T22:04:54.754061,543.58,22,1,Mumbai,Bhubaneswar,1,tablet,0,1,1.09,0
T10381,M102,2026-08-10T04:55:51.754069,2458.18,4,1,Chennai,Jaipur,1,tablet,1,1,1.64,1
T10382,M101,2026-07-25T07:59:52.754078,2539.45,7,1,Jaipur,Chennai,1,desktop,0,2,0.85,0
T10383,M100,2026-08-06T14:37:33.754087,307.02,14,0,Delhi,Jaipur,1,desktop,0,1,0.61,0
T10384,M106,2026-08-16T19:50:22.754094,480.48,19,0,Delhi,Ahmedabad,1,mobile,0,1,0.96,0
T10385,M112,2026-08-09T08:48:32.754102,1205.45,8,0,Chennai,Bengaluru,1,mobile,1,1,0.8,0
T10386,M130,2026-08-08T00:58:52.754110,1509.34,0,0,Delhi,Bhubaneswar,1,tablet,1,1,1.01,0
T10387,M104,2026-08-27T02:48:45.754119,21275.5,2,1,Chennai,Hyderabad,1,desktop,0,5,1.06,0
T10388,M106,2026-08-31T11:13:17.754127,525.85,11,0,Pune,Kolkata,1,tablet,1,1,1.05,0
T10389,M100,2026-09-02T08:27:01.754136,550.51,8,1,Bengaluru,Pune,1,desktop,1,3,1.1,1
T10390,M105,2026-08-10T01:56:10.754145,22018.18,1,0,Ahmedabad,Chennai,1,desktop,0,1,1.1,0
T10391,M110,2026-07-28T11:31:13.754153,15333.38,11,0,Mumbai,Bengaluru,1,mobile,0,1,0.77,0
T10392,M128,2026-07-31T18:59:01.754162,9360.78,18,0,Bengaluru,Ahmedabad,1,desktop,0,1,0.47,0
T10393,M116,2026-08-23T18:53:58.754170,1657.27,18,0,Jaipur,Bhubaneswar,1,tablet,1,1,0.55,0
T10394,M121,2026-08-17T04:35:41.754179,7706.65,4,0,Hyderabad,Ahmedabad,1,desktop,0,1,0.39,0
T10395,M135,2026-09-04T07:07:38.754187,2730.43,7,0,Mumbai,Mumbai,0,tablet,0,4,0.91,0
T10396,M131,2026-09-03T04:44:33.754196,669.14,4,1,Pune,Chennai,1,mobile,0,1,1.34,0
T10397,M115,2026-07-26T19:38:39.754205,12602.7,19,0,Bhubaneswar,Ahmedabad,1,mobile,0,3,1.58,0
T10398,M131,2026-08-28T04:03:58.754213,446.9,4,1,Jaipur,Jaipur,0,mobile,0,2,0.89,0
T10399,M119,2026-09-04T04:51:15.754222,6776.85,4,1,Hyderabad,Ahmedabad,1,desktop,0,1,0.85,0
T10400,M129,2026-08-08T02:34:34.754229,241.5,2,1,Pune,Ahmedabad,1,mobile,0,1,0.48,0
T10401,M122,2026-09-01T06:41:05.754238,397.37,6,1,Chennai,Jaipur,1,tablet,0,1,0.79,1
T10402,M131,2026-07-29T19:26:06.754246,643.71,19,0,Chennai,Bhubaneswar,1,mobile,1,1,1.29,0
T10403,M129,2026-09-01T00:28:30.754254,203.54,0,1,Pune,Delhi,1,desktop,0,1,0.41,0
T10404,M107,2026-08-29T11:24:51.754262,671.95,11,0,Jaipur,Bengaluru,1,desktop,0,1,1.34,0
T10405,M127,2026-09-01T17:05:29.754270,14436.73,17,0,Jaipur,Bengaluru,1,tablet,0,1,0.72,0
T10406,M124,2026-08-23T21:52:06.754280,165.86,21,0,Kolkata,Kolkata,0,tablet,0,3,0.33,0
T10407,M121,2026-08-06T06:32:13.754289,10219.15,6,0,Bengaluru,Bengaluru,0,desktop,1,1,0.51,0
T10408,M135,2026-09-02T18:35:49.754297,2233.62,18,0,Hyderabad,Hyderabad,0,mobile,0,1,0.74,0
T10409,M108,2026-08-26T11:28:18.754305,2402.39,11,0,Bengaluru,Jaipur,1,tablet,0,1,1.6,0
T10410,M122,2026-08-19T06:54:14.754313,241.91,6,1,Kolkata,Jaipur,1,desktop,0,3,0.48,0
T10411,M106,2026-07-24T05:14:39.754322,532.0,5,1,Mumbai,Mumbai,0,mobile,0,1,1.06,0
T10412,M116,2026-07-30T02:24:05.754330,3978.86,2,1,Jaipur,Mumbai,1,desktop,0,2,1.33,1
T10413,M135,2026-09-02T23:24:48.754338,1444.24,23,0,Jaipur,Kolkata,1,mobile,0,1,0.48,0
T10414,M103,2026-09-05T23:13:58.754346,347.25,23,1,Pune,Jaipur,1,mobile,0,1,0.69,0
T10415,M128,2026-09-01T06:48:03.754354,25624.54,6,1,Pune,Bhubaneswar,1,tablet,0,2,1.28,0
T10416,M112,2026-08-06T06:32:30.754362,50,6,0,Bengaluru,Jaipur,1,mobile,0,1,0.03,0
T10417,M108,2026-07-30T19:17:44.754372,2043.19,19,1,Chennai,Mumbai,1,desktop,1,1,1.36,0
T10418,M120,2026-08-20T23:12:57.754380,5644.39,23,0,Chennai,Ahmedabad,1,tablet,0,1,1.88,0
T10419,M133,2026-08-02T16:04:27.754389,3874.96,16,0,Jaipur,Delhi,1,tablet,0,1,1.29,0
T10420,M122,2026-08-02T17:30:51.754396,719.39,17,0,Chennai,Hyderabad,1,tablet,1,1,1.44,0
T10421,M100,2026-07-28T13:27:38.754405,302.62,13,0,Ahmedabad,Hyderabad,1,tablet,0,1,0.61,0
T10422,M120,2026-08-10T12:07:52.754413,5496.19,12,0,Jaipur,Chennai,1,mobile,0,3,1.83,0
T10423,M132,2026-08-13T14:54:41.754421,257.24,14,0,Chennai,Hyderabad,1,desktop,1,1,0.51,0
T10424,M134,2026-08-17T21:01:47.754429,3441.14,21,0,Hyderabad,Kolkata,1,mobile,0,1,1.15,0
T10425,M127,2026-08-23T09:05:54.754438,20135.55,9,0,Delhi,Bengaluru,1,mobile,0,1,1.01,0
T10426,M103,2026-07-31T15:10:33.754446,570.1,15,0,Hyderabad,Chennai,1,desktop,0,1,1.14,0
T10427,M101,2026-08-10T21:36:09.754455,1525.21,21,0,Jaipur,Mumbai,1,tablet,0,2,0.51,0
T10428,M102,2026-08-26T00:23:12.754463,1826.81,0,1,Chennai,Chennai,0,tablet,0,1,1.22,0
T10429,M125,2026-08-31T21:38:31.754471,346.54,21,1,Ahmedabad,Bengaluru,1,tablet,0,1,0.69,0
T10430,M134,2026-08-06T07:28:29.754478,3648.48,7,1,Pune,Mumbai,1,tablet,0,3,1.22,0
T10431,M136,2026-08-20T22:57:11.754487,1417.04,22,1,Jaipur,Delhi,1,desktop,0,1,0.94,0
T10432,M113,2026-08-12T00:34:38.754496,32956.14,0,0,Bengaluru,Hyderabad,1,tablet,0,2,1.65,0
T10433,M136,2026-09-02T08:44:40.754506,845.22,8,1,Jaipur,Ahmedabad,1,tablet,0,1,0.56,0
T10434,M106,2026-08-01T13:48:29.754514,464.69,13,0,Bengaluru,Hyderabad,1,mobile,0,1,0.93,0
T10435,M131,2026-08-13T20:50:26.754522,271.57,20,0,Chennai,Bhubaneswar,1,mobile,0,1,0.54,0
T10436,M127,2026-07-31T04:16:45.754560,26011.56,4,0,Kolkata,Chennai,1,desktop,0,1,1.3,0
T10437,M129,2026-08-13T14:40:46.754570,504.56,14,0,Chennai,Ahmedabad,1,tablet,0,1,1.01,0
T10438,M117,2026-09-02T16:16:26.754578,2084.05,16,0,Delhi,Delhi,0,mobile,0,2,1.39,0
T10439,M137,2026-08-11T15:48:57.754587,757.98,15,0,Hyderabad,Mumbai,1,tablet,1,1,0.25,0
T10440,M109,2026-08-09T18:00:34.754595,6843.09,18,0,Chennai,Bengaluru,1,desktop,0,1,0.34,0
T10441,M100,2026-08-24T03:52:35.754603,763.52,3,1,Bhubaneswar,Bengaluru,1,tablet,0,1,1.53,0
T10442,M136,2026-08-24T00:04:19.754611,1734.3,0,1,Pune,Mumbai,1,mobile,0,2,1.16,0
T10443,M114,2026-07-25T01:40:31.754619,419.1,1,1,Jaipur,Pune,1,desktop,0,1,0.84,0
T10444,M120,2026-07-28T00:03:57.754628,2582.49,0,0,Chennai,Bhubaneswar,1,tablet,0,1,0.86,0
T10445,M137,2026-08-23T16:59:32.754636,1604.38,16,0,Delhi,Jaipur,1,desktop,1,1,0.53,0
T10446,M122,2026-08-31T15:56:59.754645,655.72,15,0,Bhubaneswar,Mumbai,1,tablet,0,3,1.31,0
T10447,M132,2026-08-23T05:30:18.754659,329.33,5,0,Bengaluru,Bengaluru,0,mobile,0,1,0.66,0
T10448,M114,2026-08-12T02:51:35.754668,619.7,2,1,Ahmedabad,Ahmedabad,0,mobile,0,1,1.24,0
T10449,M115,2026-07-25T02:04:00.754676,3264.92,2,0,Bhubaneswar,Bengaluru,1,mobile,0,1,0.41,0
T10450,M103,2026-07-31T01:36:06.754684,493.46,1,1,Bhubaneswar,Bhubaneswar,0,tablet,0,1,0.99,0
T10451,M118,2026-07-27T03:42:15.754692,625.85,3,1,Bhubaneswar,Ahmedabad,1,desktop,0,1,1.25,0
T10452,M137,2026-08-31T19:41:50.754700,3183.88,19,1,Bengaluru,Pune,1,desktop,0,1,1.06,0
T10453,M108,2026-07-28T06:17:36.754709,5136.83,6,1,Jaipur,Kolkata,1,mobile,0,1,3.42,1
T10454,M138,2026-07-24T21:16:51.754717,677.12,21,1,Delhi,Ahmedabad,1,tablet,0,1,1.35,1
T10455,M127,2026-08-17T08:01:32.754726,13156.13,8,0,Mumbai,Jaipur,1,desktop,0,1,0.66,0
T10456,M124,2026-08-09T00:10:58.754734,221.22,0,0,Bhubaneswar,Delhi,1,desktop,0,1,0.44,0
T10457,M105,2026-08-05T17:49:46.754744,13016.56,17,0,Jaipur,Kolkata,1,desktop,0,1,0.65,0
